dyad,statelno,statelab,statehno,statehab,year,land,sea,total,version
2054,2,"USA",54,"DMA",2008,0,2,2,3.1
2054,2,"USA",54,"DMA",2009,0,2,2,3.1
2054,2,"USA",54,"DMA",2010,0,2,2,3.1
2054,2,"USA",54,"DMA",2011,0,2,2,3.1
2054,2,"USA",54,"DMA",2012,0,2,2,3.1
2054,2,"USA",54,"DMA",2013,0,2,2,3.1
2054,2,"USA",54,"DMA",2014,0,2,2,3.1
2054,2,"USA",54,"DMA",2015,0,2,2,3.1
2054,2,"USA",54,"DMA",2016,0,2,2,3.1
2056,2,"USA",56,"SLU",1979,0,1,1,3.1
2056,2,"USA",56,"SLU",1980,0,1,1,3.1
2056,2,"USA",56,"SLU",1981,0,1,1,3.1
2056,2,"USA",56,"SLU",1982,0,1,1,3.1
2056,2,"USA",56,"SLU",1983,0,1,1,3.1
2056,2,"USA",56,"SLU",1984,0,1,1,3.1
2056,2,"USA",56,"SLU",1985,0,1,1,3.1
2056,2,"USA",56,"SLU",1986,0,1,1,3.1
2056,2,"USA",56,"SLU",1987,0,1,1,3.1
2056,2,"USA",56,"SLU",1988,0,1,1,3.1
2056,2,"USA",56,"SLU",1989,0,1,1,3.1
2056,2,"USA",56,"SLU",1990,0,1,1,3.1
2056,2,"USA",56,"SLU",1991,0,1,1,3.1
2056,2,"USA",56,"SLU",1992,0,1,1,3.1
2056,2,"USA",56,"SLU",1993,0,1,1,3.1
2056,2,"USA",56,"SLU",1994,0,1,1,3.1
2056,2,"USA",56,"SLU",1995,0,1,1,3.1
2056,2,"USA",56,"SLU",1996,0,1,1,3.1
2056,2,"USA",56,"SLU",1997,0,1,1,3.1
2056,2,"USA",56,"SLU",1998,0,1,1,3.1
2056,2,"USA",56,"SLU",1999,0,1,1,3.1
2056,2,"USA",56,"SLU",2000,0,1,1,3.1
2056,2,"USA",56,"SLU",2001,0,1,1,3.1
2056,2,"USA",56,"SLU",2002,0,1,1,3.1
2056,2,"USA",56,"SLU",2003,0,1,1,3.1
2056,2,"USA",56,"SLU",2004,0,1,1,3.1
2056,2,"USA",56,"SLU",2005,0,1,1,3.1
2056,2,"USA",56,"SLU",2006,0,1,1,3.1
2056,2,"USA",56,"SLU",2007,0,1,1,3.1
2056,2,"USA",56,"SLU",2008,0,1,1,3.1
2056,2,"USA",56,"SLU",2009,0,1,1,3.1
2056,2,"USA",56,"SLU",2010,0,1,1,3.1
2056,2,"USA",56,"SLU",2011,0,1,1,3.1
2056,2,"USA",56,"SLU",2012,0,1,1,3.1
2056,2,"USA",56,"SLU",2013,0,1,1,3.1
2056,2,"USA",56,"SLU",2014,0,1,1,3.1
2056,2,"USA",56,"SLU",2015,0,1,1,3.1
2056,2,"USA",56,"SLU",2016,0,1,1,3.1
2057,2,"USA",57,"SVG",1979,0,1,1,3.1
2057,2,"USA",57,"SVG",1980,0,1,1,3.1
2057,2,"USA",57,"SVG",1981,0,1,1,3.1
2057,2,"USA",57,"SVG",1982,0,1,1,3.1
2057,2,"USA",57,"SVG",1983,0,1,1,3.1
2057,2,"USA",57,"SVG",1984,0,1,1,3.1
2057,2,"USA",57,"SVG",1985,0,1,1,3.1
2057,2,"USA",57,"SVG",1986,0,1,1,3.1
2057,2,"USA",57,"SVG",1987,0,1,1,3.1
2057,2,"USA",57,"SVG",1988,0,1,1,3.1
2057,2,"USA",57,"SVG",1989,0,1,1,3.1
2057,2,"USA",57,"SVG",1990,0,1,1,3.1
2057,2,"USA",57,"SVG",1991,0,1,1,3.1
2057,2,"USA",57,"SVG",1992,0,1,1,3.1
2057,2,"USA",57,"SVG",1993,0,1,1,3.1
2057,2,"USA",57,"SVG",1994,0,1,1,3.1
2057,2,"USA",57,"SVG",1995,0,1,1,3.1
2057,2,"USA",57,"SVG",1996,0,1,1,3.1
2057,2,"USA",57,"SVG",1997,0,1,1,3.1
2057,2,"USA",57,"SVG",1998,0,1,1,3.1
2057,2,"USA",57,"SVG",1999,0,1,1,3.1
2057,2,"USA",57,"SVG",2000,0,1,1,3.1
2057,2,"USA",57,"SVG",2001,0,1,1,3.1
2057,2,"USA",57,"SVG",2002,0,1,1,3.1
2057,2,"USA",57,"SVG",2003,0,1,1,3.1
2057,2,"USA",57,"SVG",2004,0,1,1,3.1
2057,2,"USA",57,"SVG",2005,0,1,1,3.1
2057,2,"USA",57,"SVG",2006,0,1,1,3.1
2057,2,"USA",57,"SVG",2007,0,1,1,3.1
2057,2,"USA",57,"SVG",2008,0,1,1,3.1
2057,2,"USA",57,"SVG",2009,0,1,1,3.1
2057,2,"USA",57,"SVG",2010,0,1,1,3.1
2057,2,"USA",57,"SVG",2011,0,1,1,3.1
2057,2,"USA",57,"SVG",2012,0,1,1,3.1
2057,2,"USA",57,"SVG",2013,0,1,1,3.1
2057,2,"USA",57,"SVG",2014,0,1,1,3.1
2057,2,"USA",57,"SVG",2015,0,1,1,3.1
2057,2,"USA",57,"SVG",2016,0,1,1,3.1
2058,2,"USA",58,"AAB",1981,0,2,2,3.1
2058,2,"USA",58,"AAB",1982,0,2,2,3.1
2058,2,"USA",58,"AAB",1983,0,2,2,3.1
2058,2,"USA",58,"AAB",1984,0,2,2,3.1
2058,2,"USA",58,"AAB",1985,0,2,2,3.1
2058,2,"USA",58,"AAB",1986,0,2,2,3.1
2058,2,"USA",58,"AAB",1987,0,2,2,3.1
2058,2,"USA",58,"AAB",1988,0,2,2,3.1
2058,2,"USA",58,"AAB",1989,0,2,2,3.1
2058,2,"USA",58,"AAB",1990,0,2,2,3.1
2058,2,"USA",58,"AAB",1991,0,2,2,3.1
2058,2,"USA",58,"AAB",1992,0,2,2,3.1
2058,2,"USA",58,"AAB",1993,0,2,2,3.1
2058,2,"USA",58,"AAB",1994,0,2,2,3.1
2058,2,"USA",58,"AAB",1995,0,2,2,3.1
2058,2,"USA",58,"AAB",1996,0,2,2,3.1
2058,2,"USA",58,"AAB",1997,0,2,2,3.1
2058,2,"USA",58,"AAB",1998,0,2,2,3.1
2058,2,"USA",58,"AAB",1999,0,2,2,3.1
2058,2,"USA",58,"AAB",2000,0,2,2,3.1
2058,2,"USA",58,"AAB",2001,0,2,2,3.1
2058,2,"USA",58,"AAB",2002,0,2,2,3.1
2058,2,"USA",58,"AAB",2003,0,2,2,3.1
2058,2,"USA",58,"AAB",2004,0,2,2,3.1
2058,2,"USA",58,"AAB",2005,0,2,2,3.1
2058,2,"USA",58,"AAB",2006,0,2,2,3.1
2058,2,"USA",58,"AAB",2007,0,2,2,3.1
2058,2,"USA",58,"AAB",2008,0,2,2,3.1
2058,2,"USA",58,"AAB",2009,0,2,2,3.1
2058,2,"USA",58,"AAB",2010,0,2,2,3.1
2058,2,"USA",58,"AAB",2011,0,2,2,3.1
2058,2,"USA",58,"AAB",2012,0,2,2,3.1
2058,2,"USA",58,"AAB",2013,0,2,2,3.1
2058,2,"USA",58,"AAB",2014,0,2,2,3.1
2058,2,"USA",58,"AAB",2015,0,2,2,3.1
2058,2,"USA",58,"AAB",2016,0,2,2,3.1
2060,2,"USA",60,"SKN",1983,0,2,2,3.1
2060,2,"USA",60,"SKN",1984,0,2,2,3.1
2060,2,"USA",60,"SKN",1985,0,2,2,3.1
2060,2,"USA",60,"SKN",1986,0,2,2,3.1
2060,2,"USA",60,"SKN",1987,0,2,2,3.1
2060,2,"USA",60,"SKN",1988,0,2,2,3.1
2060,2,"USA",60,"SKN",1989,0,2,2,3.1
2060,2,"USA",60,"SKN",1990,0,2,2,3.1
2060,2,"USA",60,"SKN",1991,0,2,2,3.1
2060,2,"USA",60,"SKN",1992,0,2,2,3.1
2060,2,"USA",60,"SKN",1993,0,2,2,3.1
2060,2,"USA",60,"SKN",1994,0,2,2,3.1
2060,2,"USA",60,"SKN",1995,0,2,2,3.1
2060,2,"USA",60,"SKN",1996,0,2,2,3.1
2060,2,"USA",60,"SKN",1997,0,2,2,3.1
2060,2,"USA",60,"SKN",1998,0,2,2,3.1
2060,2,"USA",60,"SKN",1999,0,2,2,3.1
2060,2,"USA",60,"SKN",2000,0,2,2,3.1
2060,2,"USA",60,"SKN",2001,0,2,2,3.1
2060,2,"USA",60,"SKN",2002,0,2,2,3.1
2060,2,"USA",60,"SKN",2003,0,2,2,3.1
2060,2,"USA",60,"SKN",2004,0,2,2,3.1
2060,2,"USA",60,"SKN",2005,0,2,2,3.1
2060,2,"USA",60,"SKN",2006,0,2,2,3.1
2060,2,"USA",60,"SKN",2007,0,2,2,3.1
2060,2,"USA",60,"SKN",2008,0,2,2,3.1
2060,2,"USA",60,"SKN",2009,0,2,2,3.1
2060,2,"USA",60,"SKN",2010,0,2,2,3.1
2060,2,"USA",60,"SKN",2011,0,2,2,3.1
2060,2,"USA",60,"SKN",2012,0,2,2,3.1
2060,2,"USA",60,"SKN",2013,0,2,2,3.1
2060,2,"USA",60,"SKN",2014,0,2,2,3.1
2060,2,"USA",60,"SKN",2015,0,2,2,3.1
2060,2,"USA",60,"SKN",2016,0,2,2,3.1
2070,2,"USA",70,"MEX",1863,0,1,1,3.1
2070,2,"USA",70,"MEX",1864,0,1,1,3.1
2070,2,"USA",70,"MEX",1865,0,1,1,3.1
2070,2,"USA",70,"MEX",1866,0,1,1,3.1
2070,2,"USA",70,"MEX",1867,0,1,1,3.1
2070,2,"USA",70,"MEX",1868,0,1,1,3.1
2070,2,"USA",70,"MEX",1869,0,1,1,3.1
2070,2,"USA",70,"MEX",1870,0,1,1,3.1
2070,2,"USA",70,"MEX",1871,0,1,1,3.1
2070,2,"USA",70,"MEX",1872,0,1,1,3.1
2070,2,"USA",70,"MEX",1873,0,1,1,3.1
2070,2,"USA",70,"MEX",1874,0,1,1,3.1
2070,2,"USA",70,"MEX",1875,0,1,1,3.1
2070,2,"USA",70,"MEX",1876,0,1,1,3.1
2070,2,"USA",70,"MEX",1877,0,1,1,3.1
2070,2,"USA",70,"MEX",1878,0,1,1,3.1
2070,2,"USA",70,"MEX",1879,0,1,1,3.1
2070,2,"USA",70,"MEX",1880,0,1,1,3.1
2070,2,"USA",70,"MEX",1881,0,1,1,3.1
2070,2,"USA",70,"MEX",1882,0,1,1,3.1
2070,2,"USA",70,"MEX",1883,0,1,1,3.1
2070,2,"USA",70,"MEX",1884,0,1,1,3.1
2070,2,"USA",70,"MEX",1885,0,1,1,3.1
2070,2,"USA",70,"MEX",1886,0,1,1,3.1
2070,2,"USA",70,"MEX",1887,0,1,1,3.1
2070,2,"USA",70,"MEX",1888,0,1,1,3.1
2070,2,"USA",70,"MEX",1889,0,1,1,3.1
2070,2,"USA",70,"MEX",1890,0,1,1,3.1
2070,2,"USA",70,"MEX",1891,0,1,1,3.1
2070,2,"USA",70,"MEX",1892,0,1,1,3.1
2070,2,"USA",70,"MEX",1893,0,1,1,3.1
2070,2,"USA",70,"MEX",1894,0,1,1,3.1
2070,2,"USA",70,"MEX",1895,0,1,1,3.1
2070,2,"USA",70,"MEX",1896,0,1,1,3.1
2070,2,"USA",70,"MEX",1897,0,1,1,3.1
2070,2,"USA",70,"MEX",1898,0,1,1,3.1
2070,2,"USA",70,"MEX",1899,0,1,1,3.1
2070,2,"USA",70,"MEX",1900,0,1,1,3.1
2070,2,"USA",70,"MEX",1901,0,1,1,3.1
2070,2,"USA",70,"MEX",1902,0,1,1,3.1
2070,2,"USA",70,"MEX",1903,0,1,1,3.1
2070,2,"USA",70,"MEX",1904,0,1,1,3.1
2070,2,"USA",70,"MEX",1905,0,1,1,3.1
2070,2,"USA",70,"MEX",1906,0,1,1,3.1
2070,2,"USA",70,"MEX",1907,0,1,1,3.1
2070,2,"USA",70,"MEX",1908,0,1,1,3.1
2070,2,"USA",70,"MEX",1909,0,1,1,3.1
2070,2,"USA",70,"MEX",1910,0,1,1,3.1
2070,2,"USA",70,"MEX",1911,0,1,1,3.1
2070,2,"USA",70,"MEX",1912,0,1,1,3.1
2070,2,"USA",70,"MEX",1913,0,1,1,3.1
2070,2,"USA",70,"MEX",1914,0,1,1,3.1
2070,2,"USA",70,"MEX",1915,0,1,1,3.1
2070,2,"USA",70,"MEX",1916,0,1,1,3.1
2070,2,"USA",70,"MEX",1917,0,1,1,3.1
2070,2,"USA",70,"MEX",1918,0,1,1,3.1
2070,2,"USA",70,"MEX",1919,0,1,1,3.1
2070,2,"USA",70,"MEX",1920,0,1,1,3.1
2070,2,"USA",70,"MEX",1921,0,1,1,3.1
2070,2,"USA",70,"MEX",1922,0,1,1,3.1
2070,2,"USA",70,"MEX",1923,0,1,1,3.1
2070,2,"USA",70,"MEX",1924,0,1,1,3.1
2070,2,"USA",70,"MEX",1925,0,1,1,3.1
2070,2,"USA",70,"MEX",1926,0,1,1,3.1
2070,2,"USA",70,"MEX",1927,0,1,1,3.1
2070,2,"USA",70,"MEX",1928,0,1,1,3.1
2070,2,"USA",70,"MEX",1929,0,1,1,3.1
2070,2,"USA",70,"MEX",1930,0,1,1,3.1
2070,2,"USA",70,"MEX",1931,0,1,1,3.1
2070,2,"USA",70,"MEX",1932,0,1,1,3.1
2070,2,"USA",70,"MEX",1933,0,1,1,3.1
2070,2,"USA",70,"MEX",1934,0,1,1,3.1
2070,2,"USA",70,"MEX",1935,0,1,1,3.1
2070,2,"USA",70,"MEX",1936,0,1,1,3.1
2070,2,"USA",70,"MEX",1937,0,1,1,3.1
2070,2,"USA",70,"MEX",1938,0,1,1,3.1
2070,2,"USA",70,"MEX",1939,0,1,1,3.1
2070,2,"USA",70,"MEX",1940,0,1,1,3.1
2070,2,"USA",70,"MEX",1941,0,1,1,3.1
2070,2,"USA",70,"MEX",1942,0,1,1,3.1
2070,2,"USA",70,"MEX",1943,0,1,1,3.1
2070,2,"USA",70,"MEX",1944,0,1,1,3.1
2070,2,"USA",70,"MEX",1945,0,1,1,3.1
2070,2,"USA",70,"MEX",1946,0,1,1,3.1
2070,2,"USA",70,"MEX",1947,0,1,1,3.1
2070,2,"USA",70,"MEX",1948,0,1,1,3.1
2070,2,"USA",70,"MEX",1949,0,1,1,3.1
2070,2,"USA",70,"MEX",1950,0,1,1,3.1
2070,2,"USA",70,"MEX",1951,0,1,1,3.1
2070,2,"USA",70,"MEX",1952,0,1,1,3.1
2070,2,"USA",70,"MEX",1953,0,1,1,3.1
2070,2,"USA",70,"MEX",1954,0,1,1,3.1
2070,2,"USA",70,"MEX",1955,0,1,1,3.1
2070,2,"USA",70,"MEX",1956,0,1,1,3.1
2070,2,"USA",70,"MEX",1957,0,1,1,3.1
2070,2,"USA",70,"MEX",1958,0,1,1,3.1
2070,2,"USA",70,"MEX",1959,0,1,1,3.1
2070,2,"USA",70,"MEX",1960,0,1,1,3.1
2070,2,"USA",70,"MEX",1961,0,1,1,3.1
2070,2,"USA",70,"MEX",1962,0,1,1,3.1
2070,2,"USA",70,"MEX",1963,0,1,1,3.1
2070,2,"USA",70,"MEX",1964,0,1,1,3.1
2070,2,"USA",70,"MEX",1965,0,1,1,3.1
2070,2,"USA",70,"MEX",1966,0,1,1,3.1
2070,2,"USA",70,"MEX",1967,0,1,1,3.1
2070,2,"USA",70,"MEX",1968,0,1,1,3.1
2070,2,"USA",70,"MEX",1969,0,1,1,3.1
2070,2,"USA",70,"MEX",1970,0,1,1,3.1
2070,2,"USA",70,"MEX",1971,0,1,1,3.1
2091,2,"USA",91,"HON",1899,0,1,1,3.1
2091,2,"USA",91,"HON",1900,0,1,1,3.1
2091,2,"USA",91,"HON",1901,0,1,1,3.1
2091,2,"USA",91,"HON",1902,0,1,1,3.1
2091,2,"USA",91,"HON",1903,0,1,1,3.1
2091,2,"USA",91,"HON",1904,0,1,1,3.1
2091,2,"USA",91,"HON",1905,0,1,1,3.1
2091,2,"USA",91,"HON",1906,0,1,1,3.1
2091,2,"USA",91,"HON",1907,0,1,1,3.1
2091,2,"USA",91,"HON",1908,0,1,1,3.1
2091,2,"USA",91,"HON",1909,0,1,1,3.1
2091,2,"USA",91,"HON",1910,0,1,1,3.1
2091,2,"USA",91,"HON",1911,0,1,1,3.1
2091,2,"USA",91,"HON",1912,0,1,1,3.1
2091,2,"USA",91,"HON",1913,0,1,1,3.1
2091,2,"USA",91,"HON",1914,0,1,1,3.1
2091,2,"USA",91,"HON",1915,0,1,1,3.1
2091,2,"USA",91,"HON",1916,0,1,1,3.1
2091,2,"USA",91,"HON",1917,0,1,1,3.1
2091,2,"USA",91,"HON",1918,0,1,1,3.1
2091,2,"USA",91,"HON",1919,0,1,1,3.1
2091,2,"USA",91,"HON",1920,0,1,1,3.1
2091,2,"USA",91,"HON",1921,0,1,1,3.1
2091,2,"USA",91,"HON",1922,0,1,1,3.1
2091,2,"USA",91,"HON",1923,0,1,1,3.1
2091,2,"USA",91,"HON",1924,0,1,1,3.1
2091,2,"USA",91,"HON",1925,0,1,1,3.1
2091,2,"USA",91,"HON",1926,0,1,1,3.1
2091,2,"USA",91,"HON",1927,0,1,1,3.1
2091,2,"USA",91,"HON",1928,0,1,1,3.1
2091,2,"USA",91,"HON",1929,0,1,1,3.1
2091,2,"USA",91,"HON",1930,0,1,1,3.1
2091,2,"USA",91,"HON",1931,0,1,1,3.1
2091,2,"USA",91,"HON",1932,0,1,1,3.1
2091,2,"USA",91,"HON",1933,0,1,1,3.1
2091,2,"USA",91,"HON",1934,0,1,1,3.1
2091,2,"USA",91,"HON",1935,0,1,1,3.1
2091,2,"USA",91,"HON",1936,0,1,1,3.1
2091,2,"USA",91,"HON",1937,0,1,1,3.1
2091,2,"USA",91,"HON",1938,0,1,1,3.1
2091,2,"USA",91,"HON",1939,0,1,1,3.1
2091,2,"USA",91,"HON",1940,0,1,1,3.1
2091,2,"USA",91,"HON",1941,0,1,1,3.1
2091,2,"USA",91,"HON",1942,0,1,1,3.1
2091,2,"USA",91,"HON",1943,0,1,1,3.1
2091,2,"USA",91,"HON",1944,0,1,1,3.1
2091,2,"USA",91,"HON",1945,0,1,1,3.1
2091,2,"USA",91,"HON",1946,0,1,1,3.1
2091,2,"USA",91,"HON",1947,0,1,1,3.1
2091,2,"USA",91,"HON",1948,0,1,1,3.1
2091,2,"USA",91,"HON",1949,0,1,1,3.1
2091,2,"USA",91,"HON",1950,0,1,1,3.1
2091,2,"USA",91,"HON",1951,0,1,1,3.1
2091,2,"USA",91,"HON",1952,0,1,1,3.1
2091,2,"USA",91,"HON",1953,0,1,1,3.1
2091,2,"USA",91,"HON",1954,0,1,1,3.1
2091,2,"USA",91,"HON",1955,0,1,1,3.1
2091,2,"USA",91,"HON",1956,0,1,1,3.1
2091,2,"USA",91,"HON",1957,0,1,1,3.1
2091,2,"USA",91,"HON",1958,0,1,1,3.1
2091,2,"USA",91,"HON",1959,0,1,1,3.1
2091,2,"USA",91,"HON",1960,0,1,1,3.1
2091,2,"USA",91,"HON",1961,0,1,1,3.1
2091,2,"USA",91,"HON",1962,0,1,1,3.1
2091,2,"USA",91,"HON",1963,0,1,1,3.1
2091,2,"USA",91,"HON",1964,0,1,1,3.1
2091,2,"USA",91,"HON",1965,0,1,1,3.1
2091,2,"USA",91,"HON",1966,0,1,1,3.1
2091,2,"USA",91,"HON",1967,0,1,1,3.1
2091,2,"USA",91,"HON",1968,0,1,1,3.1
2091,2,"USA",91,"HON",1969,0,1,1,3.1
2091,2,"USA",91,"HON",1970,0,1,1,3.1
2091,2,"USA",91,"HON",1971,0,1,1,3.1
2093,2,"USA",93,"NIC",1903,0,1,1,3.1
2093,2,"USA",93,"NIC",1904,0,1,1,3.1
2093,2,"USA",93,"NIC",1905,0,1,1,3.1
2093,2,"USA",93,"NIC",1906,0,1,1,3.1
2093,2,"USA",93,"NIC",1907,0,1,1,3.1
2093,2,"USA",93,"NIC",1908,0,1,1,3.1
2093,2,"USA",93,"NIC",1909,0,1,1,3.1
2093,2,"USA",93,"NIC",1910,0,1,1,3.1
2093,2,"USA",93,"NIC",1911,0,1,1,3.1
2093,2,"USA",93,"NIC",1912,0,1,1,3.1
2093,2,"USA",93,"NIC",1913,0,1,1,3.1
2093,2,"USA",93,"NIC",1914,0,1,1,3.1
2093,2,"USA",93,"NIC",1915,0,1,1,3.1
2093,2,"USA",93,"NIC",1916,0,2,2,3.1
2093,2,"USA",93,"NIC",1917,0,2,2,3.1
2093,2,"USA",93,"NIC",1918,0,2,2,3.1
2093,2,"USA",93,"NIC",1919,0,2,2,3.1
2093,2,"USA",93,"NIC",1920,0,2,2,3.1
2093,2,"USA",93,"NIC",1921,0,2,2,3.1
2093,2,"USA",93,"NIC",1922,0,2,2,3.1
2093,2,"USA",93,"NIC",1923,0,2,2,3.1
2093,2,"USA",93,"NIC",1924,0,2,2,3.1
2093,2,"USA",93,"NIC",1925,0,2,2,3.1
2093,2,"USA",93,"NIC",1926,0,2,2,3.1
2093,2,"USA",93,"NIC",1927,0,2,2,3.1
2093,2,"USA",93,"NIC",1928,0,2,2,3.1
2093,2,"USA",93,"NIC",1929,0,2,2,3.1
2093,2,"USA",93,"NIC",1930,0,2,2,3.1
2093,2,"USA",93,"NIC",1931,0,2,2,3.1
2093,2,"USA",93,"NIC",1932,0,2,2,3.1
2093,2,"USA",93,"NIC",1933,0,2,2,3.1
2093,2,"USA",93,"NIC",1934,0,2,2,3.1
2093,2,"USA",93,"NIC",1935,0,2,2,3.1
2093,2,"USA",93,"NIC",1936,0,2,2,3.1
2093,2,"USA",93,"NIC",1937,0,2,2,3.1
2093,2,"USA",93,"NIC",1938,0,2,2,3.1
2093,2,"USA",93,"NIC",1939,0,2,2,3.1
2093,2,"USA",93,"NIC",1940,0,2,2,3.1
2093,2,"USA",93,"NIC",1941,0,2,2,3.1
2093,2,"USA",93,"NIC",1942,0,2,2,3.1
2093,2,"USA",93,"NIC",1943,0,2,2,3.1
2093,2,"USA",93,"NIC",1944,0,2,2,3.1
2093,2,"USA",93,"NIC",1945,0,2,2,3.1
2093,2,"USA",93,"NIC",1946,0,2,2,3.1
2093,2,"USA",93,"NIC",1947,0,2,2,3.1
2093,2,"USA",93,"NIC",1948,0,2,2,3.1
2093,2,"USA",93,"NIC",1949,0,2,2,3.1
2093,2,"USA",93,"NIC",1950,0,2,2,3.1
2093,2,"USA",93,"NIC",1951,0,2,2,3.1
2093,2,"USA",93,"NIC",1952,0,2,2,3.1
2093,2,"USA",93,"NIC",1953,0,2,2,3.1
2093,2,"USA",93,"NIC",1954,0,2,2,3.1
2093,2,"USA",93,"NIC",1955,0,2,2,3.1
2093,2,"USA",93,"NIC",1956,0,2,2,3.1
2093,2,"USA",93,"NIC",1957,0,2,2,3.1
2093,2,"USA",93,"NIC",1958,0,2,2,3.1
2093,2,"USA",93,"NIC",1959,0,2,2,3.1
2093,2,"USA",93,"NIC",1960,0,2,2,3.1
2093,2,"USA",93,"NIC",1961,0,2,2,3.1
2093,2,"USA",93,"NIC",1962,0,2,2,3.1
2093,2,"USA",93,"NIC",1963,0,2,2,3.1
2093,2,"USA",93,"NIC",1964,0,2,2,3.1
2093,2,"USA",93,"NIC",1965,0,2,2,3.1
2093,2,"USA",93,"NIC",1966,0,2,2,3.1
2093,2,"USA",93,"NIC",1967,0,2,2,3.1
2093,2,"USA",93,"NIC",1968,0,2,2,3.1
2093,2,"USA",93,"NIC",1969,0,2,2,3.1
2093,2,"USA",93,"NIC",1970,0,2,2,3.1
2093,2,"USA",93,"NIC",1971,0,1,1,3.1
2093,2,"USA",93,"NIC",1972,0,1,1,3.1
2093,2,"USA",93,"NIC",1973,0,1,1,3.1
2093,2,"USA",93,"NIC",1974,0,1,1,3.1
2093,2,"USA",93,"NIC",1975,0,1,1,3.1
2093,2,"USA",93,"NIC",1976,0,1,1,3.1
2093,2,"USA",93,"NIC",1977,0,1,1,3.1
2093,2,"USA",93,"NIC",1978,0,1,1,3.1
2094,2,"USA",94,"COS",1920,0,2,2,3.1
2094,2,"USA",94,"COS",1921,0,2,2,3.1
2094,2,"USA",94,"COS",1922,0,2,2,3.1
2094,2,"USA",94,"COS",1923,0,2,2,3.1
2094,2,"USA",94,"COS",1924,0,2,2,3.1
2094,2,"USA",94,"COS",1925,0,2,2,3.1
2094,2,"USA",94,"COS",1926,0,2,2,3.1
2094,2,"USA",94,"COS",1927,0,2,2,3.1
2094,2,"USA",94,"COS",1928,0,2,2,3.1
2094,2,"USA",94,"COS",1929,0,2,2,3.1
2094,2,"USA",94,"COS",1930,0,2,2,3.1
2094,2,"USA",94,"COS",1931,0,2,2,3.1
2094,2,"USA",94,"COS",1932,0,2,2,3.1
2094,2,"USA",94,"COS",1933,0,2,2,3.1
2094,2,"USA",94,"COS",1934,0,2,2,3.1
2094,2,"USA",94,"COS",1935,0,2,2,3.1
2094,2,"USA",94,"COS",1936,0,2,2,3.1
2094,2,"USA",94,"COS",1937,0,2,2,3.1
2094,2,"USA",94,"COS",1938,0,2,2,3.1
2094,2,"USA",94,"COS",1939,0,2,2,3.1
2094,2,"USA",94,"COS",1940,0,2,2,3.1
2094,2,"USA",94,"COS",1941,0,2,2,3.1
2094,2,"USA",94,"COS",1942,0,2,2,3.1
2094,2,"USA",94,"COS",1943,0,2,2,3.1
2094,2,"USA",94,"COS",1944,0,2,2,3.1
2094,2,"USA",94,"COS",1945,0,2,2,3.1
2094,2,"USA",94,"COS",1946,0,2,2,3.1
2094,2,"USA",94,"COS",1947,0,2,2,3.1
2094,2,"USA",94,"COS",1948,0,2,2,3.1
2094,2,"USA",94,"COS",1949,0,2,2,3.1
2094,2,"USA",94,"COS",1950,0,2,2,3.1
2094,2,"USA",94,"COS",1951,0,2,2,3.1
2094,2,"USA",94,"COS",1952,0,2,2,3.1
2094,2,"USA",94,"COS",1953,0,2,2,3.1
2094,2,"USA",94,"COS",1954,0,2,2,3.1
2094,2,"USA",94,"COS",1955,0,2,2,3.1
2094,2,"USA",94,"COS",1956,0,2,2,3.1
2094,2,"USA",94,"COS",1957,0,2,2,3.1
2094,2,"USA",94,"COS",1958,0,2,2,3.1
2094,2,"USA",94,"COS",1959,0,2,2,3.1
2094,2,"USA",94,"COS",1960,0,2,2,3.1
2094,2,"USA",94,"COS",1961,0,2,2,3.1
2094,2,"USA",94,"COS",1962,0,2,2,3.1
2094,2,"USA",94,"COS",1963,0,2,2,3.1
2094,2,"USA",94,"COS",1964,0,2,2,3.1
2094,2,"USA",94,"COS",1965,0,2,2,3.1
2094,2,"USA",94,"COS",1966,0,2,2,3.1
2094,2,"USA",94,"COS",1967,0,2,2,3.1
2094,2,"USA",94,"COS",1968,0,2,2,3.1
2094,2,"USA",94,"COS",1969,0,2,2,3.1
2094,2,"USA",94,"COS",1970,0,2,2,3.1
2094,2,"USA",94,"COS",1971,0,1,1,3.1
2094,2,"USA",94,"COS",1972,0,1,1,3.1
2094,2,"USA",94,"COS",1973,0,1,1,3.1
2094,2,"USA",94,"COS",1974,0,1,1,3.1
2094,2,"USA",94,"COS",1975,0,1,1,3.1
2094,2,"USA",94,"COS",1976,0,1,1,3.1
2094,2,"USA",94,"COS",1977,0,1,1,3.1
2094,2,"USA",94,"COS",1978,0,1,1,3.1
2095,2,"USA",95,"PAN",1920,1,1,2,3.1
2095,2,"USA",95,"PAN",1921,1,1,2,3.1
2095,2,"USA",95,"PAN",1922,1,1,2,3.1
2095,2,"USA",95,"PAN",1923,1,1,2,3.1
2095,2,"USA",95,"PAN",1924,1,1,2,3.1
2095,2,"USA",95,"PAN",1925,1,1,2,3.1
2095,2,"USA",95,"PAN",1926,1,1,2,3.1
2095,2,"USA",95,"PAN",1927,1,1,2,3.1
2095,2,"USA",95,"PAN",1928,1,1,2,3.1
2095,2,"USA",95,"PAN",1929,1,1,2,3.1
2095,2,"USA",95,"PAN",1930,1,1,2,3.1
2095,2,"USA",95,"PAN",1931,1,1,2,3.1
2095,2,"USA",95,"PAN",1932,1,1,2,3.1
2095,2,"USA",95,"PAN",1933,1,1,2,3.1
